"","result_1a_slope","result_1a_se","result_1b_p","result_1c_AIC","result_1d_slope","result_1d_se","result_1e_p","result_1f_AIC","result_2a_slope","result_2a_se","result_2b_p","result_2c_AIC","result_2d_slope","result_2d_se","result_2e_p","result_2f_AIC","result_3a_slope","result_3a_se","result_3b_p","result_3c_AIC","result_3d_slope","result_3d_se","result_3e_p","result_3f_AIC"
"228",-0.100453983546679,0.0242778736219009,0.00011686819395232,-163.476928710339,-0.0951432116377597,0.020990463676913,3.03477701480026e-05,-172.215460432914,0.754324463371397,0.0583014402413335,1.32278909707764e-18,-59.8993271289402,0.780446547350693,0.0488132736264302,9.96029838823505e-23,-72.3743292349995,-9.20601203321617e-12,0.0583014402411655,0.999999999874562,-59.8993271289402,2.23292730737018e-11,0.048813273627,0.999999999636611,-72.3743292349995
"229",-0.100130777168908,0.0250677942458202,0.000188039702988435,-159.619779534168,-0.0918530276434509,0.0211317359072684,5.76298531474269e-05,-170.580350147094,0.762110468175551,0.0627941906152779,1.9508834905849e-17,-51.2650285103866,0.785171469445922,0.0499425632724492,2.18417865685419e-22,-68.7604826779981,-3.72070509352694e-11,0.0627941906151406,0.999999999529303,-51.2650285103865,7.33952065725248e-12,0.0499425632726719,0.999999999883257,-68.7604826779981
"230",-0.104362506840386,0.0234004331340383,3.90617053772784e-05,-162.227884035208,-0.0915212361084177,0.020989106472351,5.49860289987977e-05,-171.795636603711,0.721900196579698,0.0519203407691698,5.77189082097487e-20,-62.9350251898913,0.784009201224364,0.0481782559524678,4.35080992209997e-23,-72.9536216638195,-2.32482534462002e-10,0.0519203407492114,0.999999996442965,-62.9350251898913,-6.57107878975901e-12,0.0481782559521131,0.999999999891652,-72.9536216638194
"231",-0.152652955309317,0.0225271156109065,7.49645422156068e-09,-158.48443887604,-0.0978863152549207,0.021026515000103,1.97656499319262e-05,-172.872671898685,0.663712739705937,0.0508283722859812,8.91777516829126e-19,-59.1434799088125,0.770519030289119,0.0489597444747033,2.08130015798687e-22,-72.5813077178792,1.08551008929061e-10,0.0508283722952143,0.999999998303464,-59.1434799088125,1.76689973880904e-10,0.0489597444805374,0.999999997133129,-72.5813077178792
"232",-0.100724771140538,0.0234685815173292,6.94645842751903e-05,-163.897179373632,-0.0953161504074181,0.0208593696860671,2.66997657703981e-05,-173.084443017954,0.719772821714395,0.0534670938139776,2.38505747457836e-19,-64.9321319978088,0.777567856187408,0.048137368670448,6.16137148431907e-23,-73.7071748667057,1.20231895293313e-10,0.05346709381819,0.999999998213642,-64.9321319978088,1.82362695630343e-10,0.0481373686778712,0.999999996990537,-73.7071748667056
"233",-0.110452640729462,0.0245308707340362,3.36900294468e-05,-158.257653172817,-0.092459889162995,0.020891561371954,4.39443783736802e-05,-171.329104337819,0.708964530193641,0.0539267408605098,6.65999108893312e-19,-61.4929152469807,0.783366096715357,0.0482271593716254,4.74324935652215e-23,-71.5454958823654,-4.98541876176278e-12,0.053926740860183,0.99999999992656,-61.4929152469806,1.48806766613985e-10,0.0482271593816361,0.99999999754887,-71.5454958823654
"234",-0.0918917415046938,0.0264095936214837,0.000969995964890825,-154.338690719823,-0.0920506698599139,0.0212221080878798,5.94694913040656e-05,-171.456297158804,0.866443596052541,0.0626459782598183,7.28814029290701e-20,-41.4254064788476,0.785986226359417,0.0492692418821686,1.1052341309144e-22,-72.2764923981735,NA,NA,NA,NA,NA,NA,NA,NA
"235",-0.111283915933471,0.0239655767526682,2.06078718867254e-05,-158.47958373842,-0.0897428079052248,0.0208799354823303,6.80286322700552e-05,-171.432584120776,0.734962438970173,0.0516209247961406,2.01041097426532e-20,-64.2410741498679,0.795160259339435,0.0478592380007863,1.63118171822325e-23,-72.5724015583954,-1.29514026505706e-11,0.051620924794931,0.999999999800691,-64.2410741498679,-8.91554388246489e-12,0.0478592379997768,0.999999999852015,-72.5724015583954
"236",-0.0788743118248308,0.0253297383452709,0.00288707482986302,-151.727428520082,-0.0934778688113225,0.0208414461195091,3.57845224381705e-05,-172.375409550588,0.69310644691675,0.0536111180923598,1.36698607953858e-18,-59.3037137643328,0.779070056358447,0.0474636269903495,2.89728454079212e-23,-74.2699214296009,-3.42543495320221e-10,0.0536111180724855,0.999999994924297,-59.3037137643329,2.97445312633199e-09,0.0474636271543567,0.999999950216943,-74.269921429601
"237",-0.132076769276561,0.0239516934592052,8.84721667806222e-07,-158.354561188082,-0.0917645410085312,0.0211326318624599,5.84972724253865e-05,-171.615517396109,0.694538882947575,0.0564764153589915,1.12805686823229e-17,-55.4641969835056,0.786204578770968,0.0491948142828971,1.01651286593195e-22,-71.3792244864087,-1.77848812177457e-10,0.0564764153481427,0.999999997498392,-55.4641969835055,-6.64073919322812e-12,0.0491948142825809,0.999999999892766,-71.3792244864088
